GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Households receiving food stamps; Estimate; Households,Households receiving food stamps; Margin of Error; Households,Households not receiving food stamps; Estimate; Households,Households not receiving food stamps; Margin of Error; Households,Total; Estimate; With one or more people 60 years and over,Total; Margin of Error; With one or more people 60 years and over,Households receiving food stamps; Estimate; With one or more people 60 years and over,Households receiving food stamps; Margin of Error; With one or more people 60 years and over,Households not receiving food stamps; Estimate; With one or more people 60 years and over,Households not receiving food stamps; Margin of Error; With one or more people 60 years and over,Total; Estimate; With children under 18 years,Total; Margin of Error; With children under 18 years,Households receiving food stamps; Estimate; With children under 18 years,Households receiving food stamps; Margin of Error; With children under 18 years,Households not receiving food stamps; Estimate; With children under 18 years,Households not receiving food stamps; Margin of Error; With children under 18 years,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Households receiving food stamps; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Households receiving food stamps; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Households not receiving food stamps; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Households not receiving food stamps; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Estimate; DISABILITY STATUS - With one or more people with a disability,Total; Margin of Error; DISABILITY STATUS - With one or more people with a disability,Households receiving food stamps; Estimate; DISABILITY STATUS - With one or more people with a disability,Households receiving food stamps; Margin of Error; DISABILITY STATUS - With one or more people with a disability,Households not receiving food stamps; Estimate; DISABILITY STATUS - With one or more people with a disability,Households not receiving food stamps; Margin of Error; DISABILITY STATUS - With one or more people with a disability,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - White,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Black or African American,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - American Indian and Alaska Native,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Asian,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Native Hawaiian and Other Pacific Islander,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - One race - Some other race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Households receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Households receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Households not receiving food stamps; Estimate; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Households not receiving food stamps; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Households receiving food stamps; Estimate; Hispanic or Latino origin (of any race),Households receiving food stamps; Margin of Error; Hispanic or Latino origin (of any race),Households not receiving food stamps; Estimate; Hispanic or Latino origin (of any race),Households not receiving food stamps; Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Households receiving food stamps; Estimate; White alone, not Hispanic or Latino","Households receiving food stamps; Margin of Error; White alone, not Hispanic or Latino","Households not receiving food stamps; Estimate; White alone, not Hispanic or Latino","Households not receiving food stamps; Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Total; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Households receiving food stamps; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Households receiving food stamps; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Households not receiving food stamps; Estimate; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Households not receiving food stamps; Margin of Error; HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Median income (dollars),Total; Estimate; WORK STATUS - Families,Total; Margin of Error; WORK STATUS - Families,Households receiving food stamps; Estimate; WORK STATUS - Families,Households receiving food stamps; Margin of Error; WORK STATUS - Families,Households not receiving food stamps; Estimate; WORK STATUS - Families,Households not receiving food stamps; Margin of Error; WORK STATUS - Families,Total; Estimate; WORK STATUS - No workers in past 12 months,Total; Margin of Error; WORK STATUS - No workers in past 12 months,Households receiving food stamps; Estimate; WORK STATUS - No workers in past 12 months,Households receiving food stamps; Margin of Error; WORK STATUS - No workers in past 12 months,Households not receiving food stamps; Estimate; WORK STATUS - No workers in past 12 months,Households not receiving food stamps; Margin of Error; WORK STATUS - No workers in past 12 months,Total; Estimate; WORK STATUS - 1 worker in past 12 months,Total; Margin of Error; WORK STATUS - 1 worker in past 12 months,Households receiving food stamps; Estimate; WORK STATUS - 1 worker in past 12 months,Households receiving food stamps; Margin of Error; WORK STATUS - 1 worker in past 12 months,Households not receiving food stamps; Estimate; WORK STATUS - 1 worker in past 12 months,Households not receiving food stamps; Margin of Error; WORK STATUS - 1 worker in past 12 months,Total; Estimate; WORK STATUS - 2 or more workers in past 12 months,Total; Margin of Error; WORK STATUS - 2 or more workers in past 12 months,Households receiving food stamps; Estimate; WORK STATUS - 2 or more workers in past 12 months,Households receiving food stamps; Margin of Error; WORK STATUS - 2 or more workers in past 12 months,Households not receiving food stamps; Estimate; WORK STATUS - 2 or more workers in past 12 months,Households not receiving food stamps; Margin of Error; WORK STATUS - 2 or more workers in past 12 months,Total; Estimate; PERCENT IMPUTED - Food stamp/SNAP recipiency,Total; Margin of Error; PERCENT IMPUTED - Food stamp/SNAP recipiency,Households receiving food stamps; Estimate; PERCENT IMPUTED - Food stamp/SNAP recipiency,Households receiving food stamps; Margin of Error; PERCENT IMPUTED - Food stamp/SNAP recipiency,Households not receiving food stamps; Estimate; PERCENT IMPUTED - Food stamp/SNAP recipiency,Households not receiving food stamps; Margin of Error; PERCENT IMPUTED - Food stamp/SNAP recipiency
0100000US,,United States,114596927,112092,11748257,33148,102848670,115853,33.3,0.1,24.7,0.1,34.2,0.1,33.5,0.1,57.3,0.1,30.8,0.1,13.4,0.1,53.8,0.1,8.8,0.1,24.4,0.1,45.4,0.1,22.0,0.1,98.5,0.1,97.5,0.1,98.6,0.1,78.2,0.1,60.2,0.1,80.2,0.1,12.0,0.1,27.2,0.1,10.2,0.1,0.7,0.1,1.5,0.1,0.6,0.1,4.0,0.1,2.2,0.1,4.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,3.5,0.1,6.2,0.1,3.2,0.1,1.5,0.1,2.5,0.1,1.4,0.1,11.5,0.1,19.5,0.1,10.5,0.1,70.8,0.1,48.3,0.1,73.4,0.1,51222,46,17307,48,55912,57,76262975,103687,8488480,28915,67774495,105938,13.8,0.1,23.1,0.1,12.6,0.1,32.5,0.1,48.4,0.2,30.5,0.1,53.8,0.1,28.4,0.1,56.9,0.1,1.1,(X),(X),(X),(X),(X)
0400000US01,01,Alabama,1823831,5603,225486,4204,1598345,5877,34.6,0.2,21.0,0.6,36.5,0.2,32.8,0.3,59.6,1.0,29.0,0.3,17.0,0.2,61.0,1.1,10.8,0.2,31.3,0.3,49.1,1.0,28.8,0.3,99.0,0.1,98.5,0.2,99.1,0.1,72.0,0.2,45.2,0.9,75.8,0.2,24.8,0.2,51.6,0.9,21.0,0.2,0.6,0.1,0.7,0.2,0.5,0.1,0.9,0.1,0.3,0.1,1.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.7,0.1,0.6,0.2,0.7,0.1,1.0,0.1,1.5,0.2,0.9,0.1,2.3,0.1,2.7,0.3,2.3,0.1,70.5,0.2,43.5,0.9,74.3,0.2,41788,252,14667,420,46921,324,1234789,6213,169479,4025,1065310,5702,16.9,0.3,27.4,1.1,15.2,0.3,34.9,0.4,49.0,1.2,32.7,0.4,48.2,0.4,23.6,1.0,52.1,0.4,1.7,(X),(X),(X),(X),(X)
0400000US02,02,Alaska,251468,1784,23798,1384,227670,2030,23.9,0.4,18.2,1.9,24.5,0.4,37.6,0.8,60.7,2.6,35.2,0.8,7.7,0.4,32.8,2.6,5.1,0.4,24.6,0.7,45.4,3.3,22.4,0.7,95.2,0.3,91.0,1.4,95.7,0.4,75.4,0.6,46.8,2.7,78.4,0.7,3.3,0.2,3.1,1.0,3.3,0.3,11.3,0.4,33.1,2.4,9.0,0.4,3.6,0.2,5.2,1.5,3.5,0.3,0.5,0.1,1.8,0.8,0.4,0.1,1.0,0.2,1.0,0.6,1.1,0.2,4.8,0.3,9.0,1.4,4.3,0.4,4.1,0.2,4.7,1.1,4.0,0.3,73.0,0.6,44.2,2.8,76.0,0.7,67016,1142,25912,1362,72606,1160,169293,2098,16794,1050,152499,2189,7.5,0.5,16.0,2.4,6.6,0.4,31.5,0.9,47.8,2.7,29.7,0.9,61.0,0.9,36.2,2.6,63.7,0.9,0.5,(X),(X),(X),(X),(X)
0400000US04,04,Arizona,2333172,6768,251432,4167,2081740,6995,34.5,0.2,21.5,0.8,36.1,0.2,33.2,0.2,62.5,1.1,29.6,0.2,13.8,0.2,50.3,1.0,9.4,0.2,23.7,0.3,39.0,1.0,21.8,0.3,98.5,0.1,97.7,0.3,98.6,0.1,84.3,0.2,71.4,0.9,85.8,0.2,3.8,0.1,6.8,0.5,3.4,0.1,3.2,0.1,8.3,0.4,2.6,0.1,2.4,0.1,1.3,0.2,2.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7,0.1,9.8,0.6,4.1,0.1,1.5,0.1,2.3,0.3,1.4,0.1,21.0,0.2,40.0,1.0,18.7,0.2,68.8,0.2,42.9,1.0,71.9,0.2,49214,342,21150,482,53043,390,1539343,7165,192132,4143,1347211,6954,17.2,0.2,19.4,0.9,16.9,0.3,34.4,0.4,48.6,1.2,32.4,0.4,48.4,0.4,32.0,1.1,50.8,0.4,1.4,(X),(X),(X),(X),(X)
0400000US05,05,Arkansas,1120028,4691,148388,3458,971640,5793,35.1,0.2,21.1,1.0,37.2,0.2,32.9,0.3,58.3,1.2,29.0,0.3,17.6,0.3,60.3,1.4,11.1,0.3,32.3,0.3,48.8,1.1,29.7,0.4,98.7,0.1,97.9,0.3,98.8,0.1,81.0,0.2,61.5,1.1,83.9,0.3,14.7,0.2,33.6,1.1,11.8,0.2,0.6,0.1,0.8,0.2,0.5,0.1,0.9,0.1,0.2,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4,0.1,1.8,0.3,1.4,0.1,1.3,0.1,2.1,0.3,1.2,0.1,4.0,0.1,4.8,0.5,3.8,0.1,78.6,0.2,58.9,1.1,81.6,0.3,38851,318,15257,503,43566,378,762570,4506,107079,2916,655491,4878,17.1,0.3,23.8,1.3,16.0,0.3,34.0,0.6,52.1,1.4,31.0,0.6,48.9,0.6,24.0,1.3,53.0,0.6,0.9,(X),(X),(X),(X),(X)
0400000US06,06,California,12392347,11868,772999,7768,11619348,12791,32.6,0.1,17.9,0.4,33.6,0.1,37.3,0.1,77.8,0.5,34.6,0.1,12.7,0.1,51.7,0.6,10.1,0.1,22.2,0.1,35.2,0.6,21.3,0.1,97.5,0.1,96.6,0.2,97.6,0.1,67.6,0.1,55.0,0.5,68.5,0.1,6.6,0.1,14.0,0.4,6.1,0.1,0.8,0.1,1.5,0.1,0.7,0.1,12.2,0.1,6.7,0.3,12.6,0.1,0.3,0.1,0.4,0.1,0.3,0.1,10.0,0.1,18.9,0.5,9.4,0.1,2.5,0.1,3.4,0.2,2.4,0.1,27.0,0.1,50.2,0.5,25.4,0.1,51.8,0.1,26.1,0.4,53.6,0.1,60016,161,22653,319,62665,204,8485460,17889,683740,7114,7801720,16731,12.2,0.1,21.8,0.5,11.3,0.1,33.6,0.1,46.4,0.6,32.5,0.1,54.2,0.2,31.8,0.5,56.2,0.2,1.0,(X),(X),(X),(X),(X)
0400000US08,08,Colorado,1942049,4990,122981,3131,1819068,5486,28.1,0.2,20.5,0.9,28.7,0.2,32.5,0.2,59.7,1.2,30.7,0.3,11.9,0.2,53.6,1.3,9.0,0.2,19.8,0.2,42.2,1.5,18.3,0.2,98.0,0.1,95.5,0.6,98.2,0.1,87.1,0.2,70.9,1.3,88.2,0.2,3.8,0.1,9.8,0.7,3.4,0.1,0.9,0.1,2.7,0.5,0.8,0.1,2.4,0.1,1.6,0.4,2.4,0.1,0.1,0.1,0.2,0.1,0.1,0.1,3.7,0.1,10.3,0.9,3.2,0.1,2.0,0.1,4.5,0.6,1.8,0.1,14.9,0.1,37.0,1.2,13.4,0.2,76.9,0.1,47.8,1.2,78.8,0.2,55945,318,17426,630,59386,400,1245610,6205,87502,2825,1158108,6071,10.9,0.2,18.6,1.4,10.3,0.2,30.6,0.4,49.6,1.7,29.2,0.4,58.5,0.4,31.8,1.4,60.5,0.4,1.0,(X),(X),(X),(X),(X)
0400000US09,09,Connecticut,1361186,3583,113537,3263,1247649,4809,35.1,0.2,28.4,1.2,35.7,0.2,33.4,0.3,47.7,1.3,32.1,0.3,9.7,0.2,52.3,1.6,5.8,0.2,21.9,0.3,48.1,1.4,19.5,0.3,98.7,0.1,96.8,0.5,98.9,0.1,82.3,0.2,54.0,1.4,84.8,0.2,9.0,0.1,24.1,1.1,7.6,0.1,0.2,0.1,0.5,0.2,0.2,0.1,3.1,0.1,1.6,0.3,3.3,0.1,0.0,0.1,0.1,0.1,0.0,0.1,4.1,0.1,16.5,1.1,2.9,0.1,1.3,0.1,3.2,0.5,1.1,0.1,10.1,0.1,34.6,1.5,7.9,0.1,76.8,0.2,39.4,1.3,80.2,0.2,67067,520,16451,676,72355,500,908867,4726,72789,2675,836078,4731,11.5,0.2,25.5,1.5,10.3,0.2,30.2,0.5,49.3,1.8,28.6,0.5,58.2,0.5,25.2,1.3,61.1,0.5,1.0,(X),(X),(X),(X),(X)
0400000US10,10,Delaware,331643,2024,31288,1585,300355,2284,35.8,0.4,26.2,2.4,36.8,0.4,32.7,0.6,59.0,2.6,29.9,0.6,10.2,0.4,42.2,2.8,6.9,0.4,25.5,0.6,44.9,3.1,23.5,0.6,N,N,N,N,N,N,74.7,0.4,50.6,2.7,77.2,0.4,19.5,0.3,42.3,2.6,17.2,0.4,0.3,0.1,0.4,0.3,0.3,0.1,2.8,0.1,0.7,0.4,3.0,0.1,N,N,N,N,N,N,1.3,0.2,3.5,1.1,1.1,0.2,1.3,0.2,2.5,0.8,1.1,0.2,5.1,0.3,11.9,2.2,4.4,0.3,71.4,0.4,43.4,2.5,74.3,0.5,57613,822,22202,1290,61578,778,224431,2438,23195,1370,201236,2272,14.3,0.5,18.4,2.4,13.8,0.5,32.3,1.0,49.4,3.2,30.3,1.1,53.5,1.0,32.2,3.1,55.9,1.0,0.7,(X),(X),(X),(X),(X)
